ID,Medicine,Website,Source,Link,Review,Overall Rating,Effectiveness,Ease of use,Satisfaction,People upvoted,People downvoted,Date,Reviewer characteristics,Helps overall with kidney stones,Helps overall with gallstones,Says that has suffered from condition for a long time (>1 year),Someone who makes large amounts of stones (>10 total),Asserts significant reduction in pain on net,Provides detailed background,Works as a prophylactic,Mentions breaking of stones,Mentions shrinking of the stones,Mentions softening of stones,Mentions stone gravel/dust/dissolved,"Stone came out soon after taking it (3 day window or ""a few days later"")",Deferences,Medical Personel Was Surprised or Skeptical,Significant (>50%) pain relief within 24 hours,Significant (>50%) pain relief within a week,Consumption Method,Dose,Stone characteristics,Provides contact info,Admits it sounds non-credible/identifies as a skeptic,Stone passed with no or almost no pain,Provides objective measurements,Comments,Promotes specific brand,Speaks for someone else,Side effects mentioned,Super high quality,Incredible accounts,Unexpected Positives,Length Filtered,Length (words),Classification method
1244,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I am a 44 year old woman - generally have a quick metabolism but am slightly overweight. Want to lose 7kg. The product did supress my apetite, but within a week of starting the treatment I became extremely constipated (Despite also taking bowel cleanser as recommended). By week 2 I felt physically ill due to the severity of the constipation. I stopped taking the supplement and within a few days my bowel movements returned to normal. I don't know if the product would have hwlped me lose weight if i persisted, but the extreme discomfort is not worth the price. My partner is a 50 year old male. He also took the pills, but had to stop after 4 weeks for the same reason. ",1.3,1,2,1,2,1,2014-01-06,35-44 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,extremely constipated,,,,,124,LLM
1245,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"i ordered prima life garcinia  had it for a month before trying finally decided, since taking i have had a LOT  of gas and uncomfortable, i am planning on stopping this....",2.0,1,4,1,1,1,2014-01-06,45-54 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,Prima Life,,a LOT of gas and uncomfortable,,,,,31,LLM
1246,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I am taking Whole Body Garcinia Cambodia as of 12/25/13 (now 1/5/14). I've actually read a lit if reviews after the first week and started taking 2 pills 3x say, 30 minutes before each meal. I've heard that is more effective for folks. Even with 1 pill 3x a day I've had less of an appetite and my energy level is definately improved. My moods have definitely gotten better and I do not feel lazy and tired as I had.   I do get a little constipation but not terribly bad. I think you need to give it a few weeks for your body to adjust, I def know it's been beneficial this far. No weight loss yet but I do expect to see a drop within a week or so. I will be ordering my next bottle in a few days. I'll post another update next week whether positive or negative weight results.  ",3.7,3,4,4,1,2,2014-01-05,25-34 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,Whole Body,,a little constipation,,,,,153,LLM
1247,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"my first week I lost eight pounds without trying very hard. I have been eating normal foods, just a lot less and feeling satisfied. I'm on my second bottle and I'm ready to a exercise to the game.  It reallt does make you feel full longer.",4.0,4,4,4,32,3,2014-01-05, | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,LLM
1248,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I need to lose 12 pounds. Three days ago I started to take this as the instructions say with a full glass of water 3 times a day. I was afraid to check my weight in the mornings when usually I weight more after having breakfast but I did it anyway. Already lost one pound, I'm very satisfied, love this product because it diminishes my appetite and it's easier to not overeat. The only side effect so far is mild constipation so I'm drinking lots of water for. Overall so far is working out great for me.",5.0,5,5,5,46,8,2014-01-05,25-34 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,mild constipation,,,,,97,LLM
1249,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I too researched and found a brand that has no fillers.  I am an RN and I have tried green coffee bean extract with no results.  When I bought this I thought that I was just wasting more money...BUT I WAS PLEASED when someone asked me if I was losing weight.  The bottle I have says to take 3 times a day.  I am only taking it twice a day.  I have been taking it since September and have lost about 13-15 pounds with no exercise or dieting.  However, I am curious to see how it is interacting with my thyroid med.  I will find out in Feb. when I get it checked.  If you take a lot of medication, please be careful of potential interactions. ",5.0,5,5,5,122,4,2014-01-05,45-54 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,LLM
1250,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Since I started, I have experienced repeated constipation, however, it cubs my appetite and I have lost a lot of inches around my middle.",3.3,3,4,3,32,1,2014-01-04,55-64 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,repeated constipation,,,,,24,LLM
1251,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I took product from Whole Body.  A couple of the capsules broke and then sent me another 3 months supply.  I took for approx. 6 weeks.  While I quit on 12/23 and did over do it during the holidays, my weight went up 7+ pounds, my LDL went up 24 pts (AWFUL!) and my A1C went to 6.5.  SO, don't take this...it is supposed to help your cholesterol.  I didn't know anything about not taking my statin while taking this supplement.  I will let my doctor know that I took this supplement. Perhaps she will have a response.",2.0,1,3,2,19,6,2014-01-04,55-64 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,Whole Body,,"my LDL went up 24 pts (AWFUL!), my A1C went to 6.5",,,,,98,LLM
1252,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,i ate my way through the holidays and didn't gain anything. i should have gained 10 pounds but didn't..happy happy happy...........,5.0,5,5,5,4,2,2014-01-04,55-64 | less than 1 month | Obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,LLM
1253,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I eat moderately healthy and exercise pretty often (running, kickboxing, dog walking daily).     I have tried this product twice. The first time I experienced some hair loss, and no difference in my weight so I stopped taking it after 3 weeks.     I read reviews online that this product is best with the low carb diet, as it helps with cravings and that you need to get the type of pills that are all natural with the certain amount of ingredients and supported with Green Coffee Bean Extract.    I can say that in my first week of a ""no carbs"" diet, this did help with sugar cravings, but I also gained 5 pounds in 3 weeks. (I sacrificed my holiday treats for the pills) Very rapid weight gain on a diet, and all in my mid section and I have been on the product for 3 weeks.     I'm not sure if this product is for specific body types or if it is a scam, but I definitely do not support the use of these pills any longer.     Healthy eating and exercise is the way to go, and there are no such thing is a magic weight loss pill. ",2.0,1,4,1,31,1,2014-01-04,25-34 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"hair loss, rapid weight gain, bloating, gas",,,,,197,LLM
1254,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I started taking this 5 months ago. I combined it with a 1,000 calorie a day diet. This makes a difference. I have lost 22 lbs. You cannot expect Any supplement to work if you don't change your eating. The Garcinia helped to curb my appetite. I couldn't have done it without it as I love to eat.  ",4.7,5,5,4,9,2,2014-01-03,65-74 | 1 to 6 months | Obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,LLM
1255,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,Within minutes of taking the product I have severe heartburn and indigestion.  I have gained a couple of pounds.  it is more difficult to lose now.  I stopped taking it and can lose 1 lb in 1-2 weeks.,1.0,1,1,1,16,5,2014-01-02,65-74 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"severe heartburn and indigestion, gained a couple of pounds",,,,,38,LLM
1256,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I have been on this for 6 weeks now, and lost over 14 lbs. No side effects other than mild constipation. Should probably eat more fiber rich foods. I think the suppler makes a difference. I get mine from Whole Body. Very happy with results so far.",5.0,5,5,5,37,1,2014-01-02,55-64 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,Whole Body,,mild constipation,,,,,47,LLM
1257,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"This treatment interacted with my blood pressure medications. I had extreme high blood pressure after only 6 days and could not control while on this treatment. One week after quitting, the bp is back to normal. DO NOT TAKE THIS IF YOU ARE ON BLOOD PRESSURE MEDS.",3.0,4,4,1,10,0,2014-01-02,65-74 | less than 1 month | Obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,extreme high blood pressure,,,,,47,LLM
1258,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,Used for 3 days 2 pills 1.5 hrs before eating. Got incredibly bad constipation (normally I have no problems at all in this area). There was noticeable effect on appetite(decreased). DR OZ SHOULD HAVE PAID PEOPLE'S ATTENTION TO THE DEFINITIVE 'CONSTIPATION' SIDE EFFECT THAT EVERYONE SEEMS TO BE EXPERIENCING WHEN USING GARCINIA CAMBOGIA. DR OZ DID A POOR JOB WITH THIS PRODUCT.,1.7,3,1,1,34,3,2014-01-02,55-64 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,incredibly bad constipation,,,,,62,LLM
1259,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I have taken as recommended for one month. I did not lose any weight, my pulse rate increased and it actually increased my appetite instead of decreasing it. DO NOT BUY OR TAKE THIS PRODUCT!",1.7,1,3,1,3,1,2014-01-02,55-64 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,"increased my appetite instead of decreasing it, increased pulse rate",,,,,35,LLM
1260,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,I started taking garcinia cambogia & green coffee extract 6 days ago; so far I gained 5 pounds. Not what I expected,1.7,1,3,1,19,5,2014-01-01,45-54 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,gained 5 pounds,,,,,22,LLM
1261,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,I tried this product based on what I read about it's benefits. It did nothing for me other than give me headaches. Case by case I guess.,2.0,1,4,1,17,1,2014-01-01,55-64 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,headaches,,,,,27,LLM
1262,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,I started taking this less than 24 hours ago and have since had vomiting and diarrhea along with horrible stomach cramps. I would not recommend this product to anyone!!,1.0,1,1,1,25,1,2013-12-31,25-34 |  | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,vomiting and diarrhea along with horrible stomach cramps,,,,,29,LLM
1263,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"My husband and I took 2 pills 3x per day for two weeks. NO WEIGHT LOOS AT ALL.My husband is a physician he developed high blood pressure regardless of medication. I also developed muscle pain in my arm.  We gave it the benefit of the doubt. and stop the pills just to see if the ""Carcinia was the reason Aferonly two days without the pill my husband's blood pressure normalized and my muscle pain disapered. I DO NOT RECOMMEND THIS PILL TO ANYONE.  PLEASE BE CAREFUL YOU DON'T KNOW WHAT'S INSIDE IT'S NOT DEA REGULATED!!!!!!!",1.0,1,1,1,48,2,2013-12-29,55-64 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"high blood pressure, muscle pain in my arm",,,,,95,LLM
1264,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,I have been taking this for well over a month. I eat well and exercise regularly. Was looking to lose about 5 lbs. So far I have not lost any weight and may have actually gained 3 lbs. I am taking 60% HCL with potassium and no added fillers. Not very happy with it.,1.3,1,2,1,30,0,2013-12-29, |  | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,gained 3 lbs,,,,,54,LLM
1265,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I love how after two days of taking the recommended dose as it instructs, I started loosing about a pound a day. Two weeks into this, and I am down 15lbs so far! Careful on where you order this, there are scam companies out there! Get it at WalMart if possible. I appreciate the amount of energy I'm gaining as the weight is coming off. Sorry to those of you with bad experiences. I am thankful that this product not only works, but I do not have any adverse effects like other things I have tried in the past. No jitters, no sweating, or gassiness. No, I don't work for the company like some of you pessimistic people have posted on Herr. Every body is different and reacts differently. I took a stab in the dark and came out a winner. ",5.0,5,5,5,86,5,2013-12-28,25-34 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,LLM
1266,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"At the end of a 2 week trial , my weight was un-changed. A sales person called me and stated that, in conjunction with the Garcinia Cambogia, another product was to be used, namely a ""colon flush"" . I declined this product, stating I wanted nothing more than the ""free trial offer"" I have since received 2 shipments with charges to my credit card. I was informed (via phone) that I had delivered this information to the wrong dept so my ""cancellation"" was not a valid one. ",1.7,1,3,1,4,0,2013-12-28,65-74 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,LLM
1267,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"heck i got two  bottles  sitting here  not opened 100 nataurl garcininia cambogogia xt  after reading all these post im scared to death to tire it  im  already borderline diebectic  panic  attacks and  have  gerd  and  chest pain  depression  and  constipation , think ill pass thought it was  suppose to help with all this dont see mine on list ",1.0,1,1,1,2,0,2013-12-27,45-54 |  | Other,,,,,,,,,,,,,,,,,,,,,,,,,Natural Garcinia Cambogia XT,,,,,,,59,LLM
1268,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"THEY TOLD ME FOR MY FREE TRIAL ALL I HAD TO PAY WAS SHIPPING AND HANDLING, BUT HAVE CHARGED ME 83.47. IT WAS NOT!!!! FREE!!! THEY LIED! WHEN ASKED FOR MONEY BACK THEY REFUSED!!!!",1.0,1,1,1,5,1,2013-12-26,25-34 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,LLM
1269,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I read a lot of reviews and some are ridiculous, the REAL Garcinia  Cambogia will not just MELT your fat away! Ot takes time to work itself into your body and system to take noticeable effects. I am an OVERWEIGHT BLACK FEMALE that loves fried foods. I have been on Garcinia for a couple of weeks and I noticed a change in my energy and appetite. I know I will see positive results in about two more weeks! Two thumbs up! ",4.3,4,5,4,46,8,2013-12-24,25-34 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,LLM
1270,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,I bought this at Walmart $8.88 2 week supply..its been a week and i have lost 7 pounds with no excercise...It did not give me any energy and I had a headache for two days. i take 2 pills for breakfast and 2 pills for lunch anywhere from 30-60 min before I eat.,5.0,5,5,5,55,4,2013-12-24,35-44 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,headache,,,,,53,LLM
1271,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Gimmick!!! Read the small paragraphs.  in spite of marketing a ""free 1 month trial"" you are charged a significant monthly charge within 2 weeks if you do not cancel!!!  I gained weight and was told it may take up to 2 months to lose.  Gimmick!!! I am a physician as well so I wanted to try something recommended by Dr. Oz.  too bad",2.0,1,4,1,5,1,2013-12-23,55-64 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,gained weight,,,,,63,LLM
1272,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,Everyone gives this a bad rating but on 11/19/13   four people in a row had great results  and gave it 5 out of 5.  They must work for the company.,1.7,1,3,1,3,2,2013-12-23, |  | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,LLM
1273,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Garcinia Cambogia is awesome!  I lost 46 pounds in 6 months.  You have to do your part in order for it to work.  You cannot eat like there is no tomorrow, and expect it to work.  I am very happy, and I'm really enjoying my new wardrobe.    Thanks Garcinia Cambogia!    ",5.0,5,5,5,3,0,2013-12-21,65-74 | 1 to 6 months | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,LLM
1274,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,Im a 54 year old female with only about 3 kilos to loose. I have been on the Pills for 6 days and have not lost any weight on the scales ( in fact have put on 1/2 kilo!) but my clothes seem to be fitting better! No side effects other than having heaps more energy...go figure!!,2.3,1,5,1,15,4,2013-12-21,45-54 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,LLM
1275,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"This has been another waste of money for me. Decided to try after all the publicity about it. For me it caused extreme upper stomach, chest and back pain. It believe it was related to an extreme case of indegestion. At one point I thought of going to ER but the pain subsided. I have no heart problems and have never experienced this before so I know it was the supplement. I am afraid to even try it again. I recommend not purchasing this product. Waste of money and dangerous!",1.0,1,1,1,41,3,2013-12-20,55-64 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"extreme upper stomach, chest and back pain",,,,,90,LLM
1276,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Been taking garcinia for a week i have gained 2 pounds, i thought i was suppose to lose instead of gaining?",2.3,2,3,2,11,4,2013-12-20,25-34 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,gained 2 pounds,,,,,21,LLM
1277,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"If you follow the directions to drink a glass of water before meals, this along with the capsule does work.",5.0,5,5,5,26,5,2013-12-19,65-74 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,LLM
1278,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"This treatment did nothing whatsoever for me except for make my stomach hurt, which I suppose did make me want to eat less. However, just because its ""all natural"" doesn't make it safe. Mushrooms are all natural, and many of them will poison you if you eat them. So don't buy into all the hype.",2.0,1,4,1,12,3,2013-12-19,19-24 |  | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach hurt,,,,,55,LLM
1279,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I got a chewable version from GNC.  Net effect was an energy level that was close to being ""wired"" for almost 24 hours. Increased heart rate.  It took until the next day to get a good nights sleep.  Not sure this is all that safe.",2.3,2,4,1,18,1,2013-12-18,55-64 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,GNC,,"energy level that was close to being 'wired', increased heart rate",,,,,45,LLM
1280,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,WOW (I just got finished reading every review ) this is what I have learned     1 nearly everyone has had a ridiculous negative side effect.    2. If you sign up for a subscription to this product at JUST $4.95 FOR SHIPPING you will regret it. and have diffuculty canceling.    3. If you did show weight loss it was because you changed your diet and added exercise (which would probably happen even if you were not taking the product).    4 there is a sucker born every minute   because you can but this at walmart for around $10.00 a bottle.    5. You should try this only if you like the excitement  of riding in an ambulance to the emergency room in the middle of the night.,1.0,1,1,1,50,17,2013-12-18,45-54 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"ridiculous negative side effect, difficulty canceling, weight loss due to diet and exercise, excitement of riding in an ambulance to the emergency room",,,,,124,LLM
1281,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,Have taken it for 3 weeks and have not seen any significant weight loss.  Maybe 2 pounds overall which is just eating less.  Have been experiencing stomach cramps while using and have decided to stop,1.3,1,2,1,15,2,2013-12-18,35-44 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,stomach cramps,,,,,35,LLM
1282,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,be nice to know what manufacturer is working for all these other people that say they are loosing weight.  otherwise its not helpful because we know companies can add whatever they want and its not reviewed by the fda unless a death is reported.,1.0,1,1,1,20,6,2013-12-17,45-54 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,LLM
1283,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Horrible!! Had severe abdominal cramping and diarrhea. Did not feel any sort of ""appetite"" suppressant. Would not recommend to anyone.",1.0,1,1,1,23,2,2013-12-16,25-34 | 1 to 6 months | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,severe abdominal cramping and diarrhea,,,,,20,LLM
1284,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I bought the same brand suggested by Dr Oz, and the only thing it did for me was make me EXTREMELY constipated.  I thought I was going to have to go to the ER for relief!  I gave 2 unopened bottles to a friend who wanted to try it - she didn't lose a single pound either.  I'm beginning to think the company he promoted for this product gave him a sizable kickback.  Even though he said on his show that he doesn't usually promote products like this, I have since seen him promoting other miraculous weight loss products on his show.",1.7,1,3,1,39,5,2013-12-16,45-54 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,EXTREMELY constipated,,,,,102,LLM
1285,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,I have tried 2 different brands and neither of them worked as far as weight loss is concerned.,2.3,1,5,1,2,0,2013-12-15,75 or over | 1 to 6 months | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,LLM
1286,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,I am getting bloating and gas.  I take this first thing in the morning and wait 30-60 min before a meal.  I don't see that as a side effect anywhere but wonder if it is. My weight has not changed.,4.0,5,5,2,4,0,2013-12-15,65-74 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,bloating and gas,,,,,40,LLM
1287,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"TERRIBLE SIDE EFFECTS!! IM STILL RECOVERING AFTER A MONTH!! Please do not take this product!! I took a pill each day for 6 days. It gave me extreme nausea (for the past month) which resulted in repeated gaging, reflux, motion sickness, diarrhea,  and stomach pains (which CANNOT be normal). I stopped taking it as soon as I realized what was causing my symptoms. It has now been a month and I went to the doctor and they told me I now have Gastro Intestinal Reflux Disease (from Garcinea Cambodia) and have to take Nexium and Prilosec 2X a day to heal my stomach!  ",1.0,1,1,1,39,6,2013-12-15,25-34 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"extreme nausea, repeated gaging, reflux, motion sickness, diarrhea, stomach pains, Gastro Intestinal Reflux Disease",,,,,103,LLM
1288,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,It makes my spine and lungs hurt really bad,1.0,1,1,1,1,0,2013-12-15,55-64 | less than 1 month | Other,,,,,,,,,,,,,,,,,,,,,,,,,,,spine and lungs hurt really bad,,,,,9,LLM
1290,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I had headaches and loss of speech for a few moments.I knew what I wanted to say, just could not get it out",1.0,1,1,1,18,4,2013-12-14,75 or over | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,headaches and loss of speech,,,,,23,LLM
1291,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"First let me address a previous post that this is ""NATURAL"" and why on earth would there be negative effects on a ""NATURAL"" medicine? Well, there are several reasons (cocaine is natural and that doesn't make it healthy and without bodily consequence).  I have been taking this for only 3 days. I'm a vegetarian, I'm actually very active and not over weight. I was looking for an alternative to green tea and this was suggested. Since I started this only 3 days ago I have had abdominal pain, I have had unusual fatigue and difficulty concentrating. All symptoms unusual for me and absolutely at the onset of usage of this pill. It does warn that if these occur you should stop taking it. So? I shall. Back to green tea. ",1.7,3,1,1,36,6,2013-12-13,25-34 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"abdominal pain, unusual fatigue and difficulty concentrating",,,,,130,LLM
1292,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"I had taken the tablets for 2 days when on the third morning I woke up with severe upper abdominal pain.  This is my third day since I have stopped and I am still in pain.    It is working for my Mum, she has no pain.  In the 2 days I did use it I could feel a bit of a difference.  I am not overweight but I could lose a couple of kgs.",1.0,1,1,1,17,1,2013-12-12,25-34 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,severe upper abdominal pain,,,,,74,LLM
1293,Garcinia,WebMD,WebMD 2024,https://reviews.webmd.com/vitamins-supplements/ingredientreview-818-GARCINIA,"Maybe it was a coincidence that exactly 4 hours after taking 2 capsules I vomited violently and continued to have symptoms that were exactly like food poisoning.  I vomited for 12 hours straight, felt extremely lightheaded, chills and aches.  I dont know, maybe it WAS food poisoning but Im not taking a chance again with these.  ",2.0,1,4,1,19,3,2013-12-11,45-54 | less than 1 month | Weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,"vomited violently, symptoms like food poisoning, lightheaded, chills and aches",,,,,56,LLM
