source,author_name,age_range,time_on_treatment,condition,review_date,overall_rating,effectiveness,ease_of_use,satisfaction,review_text,helpful_votes,total_votes
Garcinia,Triminex,55-64,1 to 6 months,Obesity,2013-10-27,1,1,1,1,I have used this for two months and have not lost any weight.,3,3
Garcinia,JusAlittlefaith,45-54,less than 1 month,Weight loss,2013-10-27,1.6666666666666667,3,1,1,"I was so excited  Garcinia, but after taking it the first day I started experiencing a headache, I decided to stop taking it for a few days, and tried again only to have the lower part of the back of my head and neck pain. All the other reviews  seem not to  experience this, but I did research and found out one of the side effects was headaches, so now I just don't know what to do. I guess I'll just try the old fashion way. I guess at the end of the day it's ready the best way!",11,13
Garcinia,beachbumsic@aol.com,65-74,6 months to less than 1 year,Other,2013-10-27,1.6666666666666667,1,3,1,i guess i was duped  purchased the wrong product,2,2
Garcinia,gardengal,55-64,1 to 6 months,Weight loss,2013-10-27,5,5,5,5,"I have tried every product on the market, this supplement has done the best with appetite suppression as anything I have taken previously and with almost no side effects.  I am now 4 weeks into my use of this supplement and plan to continue using it for continued weight loss.",12,14
Garcinia,sue,65-74,1 to 6 months,Weight loss,2013-10-27,2,1,4,1,"I am 70 years old, have always been in good physical shape but after double knee replacements 5 years ago, my exercise decreased tremendously.  I am on my third bottle of pure garcinia cambogia and have not seen any weight loss nor loss around the abdominal area.  I ordered my garcinia off the Dr. Oz website so that I had the correct product. Although I wrote several comments on the supplement's website, none were published since they were not positibe comments.",21,23
Garcinia,oldcogitator2b12,65-74,1 to 6 months,Weight loss,2013-10-26,4,4,5,3,,1,10
Garcinia,Fat Burner,55-64,1 to 6 months,Weight loss,2013-10-26,5,5,5,5,"I have been using for about 10 weeks--used in concert with change of diet to no gluten, sugar, bad carbs--and with green coffee bean extract and it has been amazing...I consistently lose and i am getting to my goal of 30 pounds down--for health and well being.  i also have more energy, better clarity and feel and look great.  I like it.",34,40
Garcinia,debbee,35-44,1 to 6 months,Obesity,2013-10-25,1.3333333333333333,1,2,1,"My pants do not fit as tightly but I haven't lost any weight, in fact, I've gained. I think the fat must be turning to muscle or something.  I have had headaches and muscle pain in my hands/arms/legs. Not sure what to make of this product! I bought it at a natural foods store and it has 65% of the HA, so it's the real deal. Himalaya Pure Herbs, Garcinia from India. I take 2 pills at once but I'm supposed to take 1 pill twice a day. I can tell I'm not as hungry, mood has been very good yet this is discouraging. Dr. Oz said you don't have to exercise and will lose weight, but it's not happening for me. I will not do Insanity, as I have arthritis in my knees.  Knew it was too good to be true!!",7,7
Garcinia,,25-34,less than 1 month,Weight loss,2013-10-25,2.3333333333333335,2,4,1,"I have been taking this daily for two weeks.  Been exercising and eating healthy, but have gained 7 pounds!  It could be all the gas and bloating I've been experiencing since I started taking it.  I've also been constipated and had several bowel movements in the same day!  Has made me really uncomfortable at work.  If i lost weight instead of gaining, I would continue, but I just can't tolerate the stomach pains any more.",12,13
Garcinia,judy,55-64,less than 1 month,Obesity,2013-10-25,2.3333333333333335,1,5,1,no weight loss at all.,2,2
Garcinia,Ali ,25-34,less than 1 month,Other,2013-10-25,5,5,5,5,I went from 209 to 204 in 8 days. I seems to be working good. You have to take 4 pills three times a day with a glass of water each time 60Min before eating.,4,4
Garcinia,,55-64,6 months to less than 1 year,Weight loss,2013-10-24,5,5,5,5,"Much improved mood, less appetite, no side effects. Has helped me over the ""hump"" in dieting plateau.  Make sure you purchase pure product w/o fillers, etc. which may cause decrease in effectiveness or stomach upset.",17,18
Garcinia,ibet,55-64,less than 1 month,Other,2013-10-24,5,5,5,5,I lost 4 pounds first week   more energy  no side effects,4,4
Garcinia,ValliC,55-64,1 to 6 months,Obesity,2013-10-23,1.6666666666666667,1,3,1,Took as directed for two and a half months with no results.,5,5
Garcinia,,65-74,1 to 6 months,Weight loss,2013-10-23,4,4,4,4,"Slow process to lose weight, but worth it.",8,9
Garcinia,,35-44,less than 1 month,Weight loss,2013-10-23,1.3333333333333333,1,2,1,Nausea diarrhea heavy distasteful burping. Out of work for over a week. Not worth it!,12,14
Garcinia,Lucke1317@aol.com,55-64,less than 1 month,Weight loss,2013-10-22,1,1,1,1,"I had insomnia, severe constipation, runny nose and headaches",15,16
Garcinia,vkcjfc,45-54,less than 1 month,Weight loss,2013-10-22,2,2,3,1,"I have taken this product for over 2 weeks.  Lost weight but then I am following Weight Watchers.  This is no secret weight loss pill.  It causes stomach upset, pain and diarrhea.  I will stop taking it.  No magic cure.  To lose weight you have to eat less and exercise.",16,20
Garcinia,,45-54,,Other,2013-10-22,4,4,5,3,I am sharing this post because I was taking GARCINA CAMBOGIA.. I lost 15 pounds in 3 months and then I went and had my check up my blood work came back with my Liver Enzymes very high. So I stop taking them. I think if you are taking them be sure to go have blood work done...,7,7
Garcinia,Linder,55-64,less than 1 month,Other,2013-10-21,4.666666666666667,4,5,5,I feel great and I'm losing weight. I don't won't to eat so much like I use to. Plus my moods are great.,3,3
Garcinia,Becca,55-64,less than 1 month,Other,2013-10-21,3.3333333333333335,3,5,2,"I am concerned about the HCA in Garcinia Cambogia and liver damage. Anyone else heard this?     Overall the product does curb appetite and an added bonus is, I think, it aids in sleeping. I get a good solid night's sleep. I went off the pills for 2 days, insomnia back, took the pills and great sleep, lots of dreams. For the sleep benefits I would rate this product A+. Weight loss, not so much, only 2 pounds in 3 weeks.",5,5
Garcinia,kitty512,19-24,1 to 6 months,Other,2013-10-21,3,3,3,3,"I started taking GC (Nature Wise brand) 6 weeks ago. Recently, I've started noticing rashes in all the creases of skin all over my body. It began on my wrist, and at first I thought it was an allergy to some jewelry, but now it's spread to my elbows, the backs of my knees, my armpits, and even my butt crack. Whenever I sweat the rash gets severely red, itchy, and irritated. Has anyone else had this problem?",3,3
Garcinia,carolyn,45-54,less than 1 month,Other,2013-10-21,2.3333333333333335,1,5,1,I can not get to sleep at night. This keeps me tossing and turning all night with very little sleep.So much for more energy like they claim.,2,2
Garcinia,bugs3614,45-54,1 to 6 months,Weight loss,2013-10-20,3,2,4,3,I notice a lot of heartburn that is quite uncomfortable. Stools seem to have more girth and appear to happen more regularly. I do not feel bloated and rarely feel hungry although I eat very little. In a month an a half I've only lost about 2 pounds. Not what I expected but still continuing to see if the results improve.,22,26
Garcinia,Sheri,55-64,less than 1 month,Other,2013-10-19,2,1,4,1,"I have taken Garcinia Extract now for 3 weeks, and I have started to have symptoms of Interstitial Cystitis. I am very worried about this product causing damage to the bladder lining. I do not know for sure without going to my Dr. but I am not taking anymore.",6,6
Garcinia,Garcinia Cambogia,55-64,1 to 6 months,Weight loss,2013-10-19,2.3333333333333335,2,4,1,"I purchased 3 bottles and received two more as a free trial after seeing Dr. Oz's review of the product.   The nightmare with this product is that you get signed up with E Trim Trainer that charges your account $9.48 per month for an adviser fee and even after cancelling, they continue to bill your account. ",52,57
Garcinia,Judith,55-64,less than 1 month,Weight loss,2013-10-18,5,5,5,5,"I've been taking 1500 mg. a day for the last 5 days and I've never felt better.  I had no idea that it increases serotonin levels, but it sure has put me in a great mood the last 3 days.  My appetite has descreased and feeling fuller at night.  I am going to buy another bottle from Costco! ",41,44
Garcinia,Sophia'sMommy,25-34,1 to 6 months,Weight loss,2013-10-18,4,4,4,4,"I purchased the product from Puritan's Pride. Reliable, honest, no hidden charges    ***Please do not get discouraged by the negative reviews. They are dissatisfied with the company, not the product.***    It's not a miracle pill. It won't make the fat ""melt"" off, especially if you're not following a sensible diet. I've been on it (give or take) 4 months, and I've been losing about 2-3 pounds a week. Not really over exerting myself or starving myself by any means. Again, sensible. Without the pill, I was losing about 1/2 to 1lb a week.    Use your brain and come up with your own conclusions :)",68,71
Garcinia,Swtp2nia,45-54,less than 1 month,Weight loss,2013-10-17,4.333333333333333,4,5,4,"I hesitate to give 5 stars for effectiveness or satisfaction only because I've only been taking this supplement for 2 weeks.  However, in that time I've dropped 6 lbs. I've been exercising for a long time and this is just what I needed to jumpstart the weight loss again. I'm also following a food program (not a diet) that includes eating smaller, healthier meals every 2-3 hours. With the three things combined I truly feel I've found the answer to my problem. We need to stop dieting! I take this supplement with a multi vitamin and my energy levels are great! I have a renewed interest in being true to myself and my eating habits. No more huge plates of food. Eat a meal that can fit in the size of your palm - and eat one every three hours - and watch the fat melt away. I hope to come back here in 2 more weeks and award Garcinia that 5th star!!",39,40
Garcinia,suejones,65-74,1 to 6 months,Other,2013-10-17,1.6666666666666667,1,3,1,Taken for 3 months No weight loss          ,1,1
Garcinia,Fattyfull,35-44,less than 1 month,Weight loss,2013-10-16,4.333333333333333,4,5,4,"I just started on Thursday so I wanted to check out some reviews about the product. I read reviews but I always take them in stride because EVERYONE is different. I have had no headaches or  gitters etc . I dont feel hungry but I love to eat, I find I am actually forcing myself to eat, I feel full but I just want to eat. Its mental :( I've also been reading that it matters which company you get it from. Dr. OZ does not suggest any companies, he only sets the guidelines i.e at least 50 HCA (higher is better)and 1000 mg etc. Read your labels, do your research and as always check with your Dr. first. Lots of people have pre-existing conditions that this product in its pure form will cause an adverse reaction. My cousin has tried two different types of this pill. With one she lost 3 lbs in one week and with the other she stil hasn't lost a single lb...infact she regained. I have a serious problem with food (mental) you know the Sea food diet? thats me...I SEE food and I want to eat it regardless if I am full or not. I am going into week 2 and will be trying harder to stop over eatting. Most people when they feel full they stop..not me. Will update again next week. Good luck.",34,39
Garcinia,Maspaws,55-64,less than 1 month,Weight loss,2013-10-16,5,5,5,5,"I have been taking for a week.  Some tummy troubles, I feel like it is cleaning me out:). I have lots more energy and have lost 2 pounds since starting.  Appetite is definitely less.  Watching what I eat, including more veggies and fruits.  Will stick with it for a few more weeks unless more side effects occur.  So far so good, I feel like its working.",25,25
Garcinia,arietta61453,65-74,1 to 6 months,Other,2013-10-16,2,1,4,1,Took Garcinia Cambozia for 3 months hoping it would eventually work.  Weight steady +/- 2 or 3 lbs.  Started taking product.  Gained 7 lbs.  Unable to lose.,1,1
Garcinia,Crystal,19-24,less than 1 month,Weight loss,2013-10-16,3,3,3,3,"It's day number 2 of my garcinia experience and I've dropped 1.5lbs overnight. However, I did an insanity workout. I'm 5'3 and 22 years old and have been struggling with my weight (142). I'm hoping to get back down to my original size of 125. So far, I haven't had any cravings, headaches, or pain. The hardest part for me so far is that I'm either not hungry or to full to eat anything after taking my pill. My mind tells me it's unhealthy not to eat so I force myself to take a few bites. I'm wondering if this is the reason why people are losing so much weight.     Today I didn't have time to do my daily exercise so we'll see if I lose any weight tonight.     I'm taking Natures Plus Garcincia found at Health Hut for $23.00. ",18,20
Garcinia,not satisfied,45-54,less than 1 month,Weight loss,2013-10-16,2.3333333333333335,2,4,1,"No significant weight loss - I have 25 lb left to lose - lost 65 before this. Hoping it would ""jump start"" me again but instead I have had stomach pain (not nausea, pain!), headaches and haven't felt like myself! I'm discontinuig this and continuing the old fashioned way - watching what I eat and exercising!!",17,17
Garcinia,,55-64,,Weight loss,2013-10-16,3.6666666666666665,4,4,3,,2,11
Garcinia,,35-44,less than 1 month,Other,2013-10-16,4.333333333333333,4,5,4,I got mine at sams club. only been taking it a week but so far has worked good. need to lose about 50 lbs and so far have lost 4 lbs. no side effects... as of now.,2,2
Garcinia,Jamie,25-34,,Weight loss,2013-10-16,5,5,5,5,I am a 28 year old big girl and I have been taking Garcinia Cambogia for a month now and lost a total of 24lbs. Now that I know it works I will be dieting and excercising  while taking Garcinia Cambogia to see if I get different results. And a little secret... I get mine from Wal-Mart ,70,71
Garcinia,Lynda,,,Weight loss,2013-10-15,1,1,1,1,"After taking garcinia cambogia as recommended for three weeks, I have not lost any weight; however, my blood pressure has shot through the roof.  I am discontinuing use of this product today.",17,19
Garcinia,Sus,55-64,less than 1 month,Other,2013-10-15,1.6666666666666667,1,3,1,"I've been taking Pur Garcinia Cambogia (brand recommended by Dr. Oz) for 3 weeks.  No weight loss yet, no inches lost.  I haven't noticed any changes.  I exercise 30 minutes per day and eat low-carb healthy.  Hoping it will eventually work.  ",3,3
Garcinia,,55-64,1 to 6 months,Other,2013-10-15,1,1,1,1,I have been taking this for 4 weeks and have not lost a pound. What's wrong?,2,2
Garcinia,RyanC,25-34,less than 1 month,Weight loss,2013-10-14,2.3333333333333335,1,5,1,Headaches! Headaches! Headaches! If rather be fat!,15,17
Garcinia,,,,Weight loss,2013-10-14,2.6666666666666665,2,3,3,,4,9
Garcinia,aej2k13 ,13-18,1 to 6 months,Weight loss,2013-10-13,3.3333333333333335,2,5,3,"Garcinia Cambogia honestly makes me eat more. Although, I am much happier when I take this medicine! Its like an antidepressant for me! I will also have you know that when I was taking them and doing Insanity, and swimming every other day, I dropped 20lbs in just 2 months and I was less hungry. Weird I know, but it is what it is lol :) ",9,14
Garcinia,,55-64,less than 1 month,Weight loss,2013-10-13,5,5,5,5,,4,8
Garcinia,donna,45-54,less than 1 month,Weight loss,2013-10-13,2,3,2,1,"2 days after starting garcinia cambogia pure select ihave experienced stomach problems. Not pain, but a feeling as if my stomach is irritated. It starts right after taking a pill before my meal about 30mins after completion of meal. I was considering changing the time of ingestion to after my meal, but now I dont think I will risk continuing this product. I did lose 3 lbs in a week but at the expense of my stomach health.pure select is not one of the listed choices on this site.",18,18
Garcinia,boulderhelen,45-54,less than 1 month,Weight loss,2013-10-12,3,3,5,1,"Prima Lite, no headaches experienced, no weight loss unless I seriously dieted (lost 2 pounds now, week 3), does help w/appetite control, no miracles though...  I am 49 and about 10 pounds overweight...  ",21,21
Garcinia,,65-74,less than 1 month,Weight loss,2013-10-11,1,1,1,1,"3 days after starting to take Prima Lite Garcinia extract, I experienced severe abdominal pain.  Tried taking it at different times of the day, before and after meals without relief.  Pain continued waking me at night.  I will not continue this supplement. I ordered (1) 30 day supply but received (4) bottles at $100.00.  I will be returning the other unused bottles.",20,22
Garcinia,,45-54,less than 1 month,Weight loss,2013-10-10,3.6666666666666665,5,3,3,Only been using  the supplements for two weeks 7pounds lighter. ,12,15
Garcinia,AKgirls,45-54,1 to 6 months,Weight loss,2013-10-10,5,5,5,5,"I bought Nature's Vision Grcinia Cambogia at my local health food store.  No filler, nothing but pure Garcinia.  I have lost 11 pounds in three weeks.  It has been easier for me to watch my sweets and breads as I seem to not crave them.  I have had no side effects other than weight loss.  I paid $19.99 for a bottle of 90 capsules.",72,73
Garcinia,Dizzy but not crazy,55-64,less than 1 month,Weight loss,2013-10-10,1,1,1,1,"This Garcinia Cambogia caused me to have sever headaches (which I never have), swelling in the hands and feet, nausea, stomach pains and dizziness. Beware, I thought the employee was never going to give me an RMA to return the bottles.  Also, they charge an 8.95 restocking fee and you have to pay for the return shipping. ",35,38
Garcinia,unsatisfied,55-64,1 to 6 months,Weight loss,2013-10-10,1.6666666666666667,1,3,1,"I have been on this for a little more than 30 days and have had no weight loss, in fact I have gained weight. Side effects, headache and some indigestion - gerd especially at night. Think I will quit using it. It did not come with instructions about how you are supposed to eat.",30,33
Garcinia,diane,55-64,1 to 6 months,Weight loss,2013-10-09,2.6666666666666665,2,5,1,"so everyone that says it has worked has anyone had their blood checked. if not you should. I felt great while taking the product and lost 4 lbs.i have been taking it for a month now. only side effects ive had are in my blood work.  my glucose, a1c, thyroid and liver enzymes sky rocketed to unbelievable levels. I have 4 bottles left that I cant use and yes its one of the ones on the DR OZ website 60% hca 1000mg garcinia cambogia 100% natural with chromium, calcium and potassium, no fillers or binders distributed by wellness research institute. name on bottle is triminex garcinia cambogia extract two capsules daily.  $158 for 5 bottles. you may feel great but your bloodwork may say something different.  flushed $158 down the toilet and my husband is soooo mad at me.",62,66
Garcinia,,25-34,less than 1 month,Weight loss,2013-10-09,3.6666666666666665,3,5,3,"After 3 weeks, I'm down 5lbs.  This would be delightful if I didn't feel so horrible.  I took Miracle Garcinia Cambogia and wish I had read closer.  Apparently the supplement increases your seratonin levels.  This isn't good since I take SSRI's for this reason.  Too much serotonin is a bad thing and can lead to Serotonin Syndrome.  I wish I had known that from the start.",44,44
Garcinia,,19-24,less than 1 month,Other,2013-10-09,1,1,1,1,I had a terrible experience with this supplement and will never recommend this to anyone! This company is only out to collect money from people who can not afford it! BEWARE!,6,7
Garcinia,,45-54,1 to 6 months,Weight loss,2013-10-09,2,1,4,1,"I religiously took this supplement with water 30 minutes before every meal for 30 days, and did not lose a pound",33,35
Garcinia,missie,55-64,1 to 6 months,Weight loss,2013-10-09,5,5,5,5,"after 5 weeks of taking it I lost 10 pounds, along with exercise and a meal plan for weight loss. Now experiencing rapid heart rate, shortness of breath and anxiety. Not sure if it's due to this herbal or not",36,38
Garcinia,dd,25-34,less than 1 month,Weight loss,2013-10-09,4,4,4,4,It was good and worked for weight loss,5,9
Garcinia,granlov5,55-64,1 to 6 months,Weight loss,2013-10-09,2.3333333333333335,2,4,1,"The first two weeks the Miracle Garcinia Cambogia capsules helped me to lose about 10 pounds. I have been taking it about three months and total weight loose has only been about 16 pounds. I am very frustrated and will not be taking anymore of this. I was really hoping for success but I don't believe that the weight I've lost has totally been because of the Garcinia, I also had a wisdom and a molar tooth out during that time. I think mostly the weight loose is due to the teeth being removed. Sorry, not satisfied and also have had many, many headaches..so I just don't want anymore of this stuff!! I'll being saving that money every month towards Christmas!!",28,34
Garcinia,,55-64,1 to 6 months,Weight loss,2013-10-08,1,1,1,1,OVERWEIGHT,3,12
Garcinia,Cvolinorf413,19-24,less than 1 month,Weight loss,2013-10-08,5,5,5,5,"Started off as onces then pounds. Since taken havent felt depressed... All and all everything it said it would help withcit did, totally shocked. You dont even feel like your on it. Im engerized and feeling amazing.",22,26
Garcinia,blueyes,25-34,less than 1 month,Other,2013-10-08,2,2,3,1,"The company I ordered from offered a 30 day trial for price of shipping & handling,I never received my trial so I went to my local GNC bought a 30 day supply for 14.95 then the company I ordered from turned around & charged my card $124.95 & when I called & told them I never received the product & they needed to return my money they said it would take 7 business day & to top it all off they took it out 10 days before they ""so called"" were even ""supposed too"" very dissatisfied with that company & will be reporting a FRAUD ALERT TO MY BANK AS WELL AS TO ALL YOU PEOPLE OUT THERE THINKING ABOUT ORDERING IT ONLINE,just go to your local GNC or any other vitamin store! And supposedly DR.OZ supported the website I ordered from! WTH?!?!?",6,6
Garcinia,,25-34,,Weight loss,2013-10-08,2.3333333333333335,1,5,1,"Not only did I gain weight, I also felt tired, light headed and foggy. It Deadened my sex drive. I have been taking this product for about 2weeks. I will be returning it.",14,16
Garcinia,Michelle Bunch,25-34,less than 1 month,Weight loss,2013-10-07,2.3333333333333335,1,5,1,I have been on Prima Lite Garcinia Extract by Prima Lite Nutrition Inc. for amost two weeks now. I have gained 3 pounds. I also get shortness of breath and a feel of tightness in my throat and chest every day. I feel taken. And I do not appreciate these companies taking advantage of people or celebrities getting paid to say that it has helped them. Unless my symptoms worsen I plan on finishing the bottle to see if anything better happens. I will definitely update soon.,21,22
Garcinia,,65-74,less than 1 month,Weight loss,2013-10-07,1.6666666666666667,1,3,1,"DO NOT PURCHASE GARCINIA PLUS (TEXAS). I had the same experience as another customer that wrote a review on 10/7. This company promises you a ""Free Trial"" and a week later auto-charges your credit card (I was charged $79.92), that they are unwilling to reverse, claiming that they have a ""guaranteed 30-day return policy"" that starts on the day the charge for shipping the ""Free Trial"" is applied. However, all of the above is NEVER mentioned in their advertisement of the ""Free Trial""!!!   I took the 2 pills/day as prescribed for 1 month and have NOT lost ANY  weight!! BEWARE,  THIS IS A SCAM! This was the product that Dr. OZ recommended. DO NOT WASTE YOUR TIME AND MONEY!!",32,34
Garcinia,,,,Weight loss,2013-10-07,2.3333333333333335,3,3,1,"DO NOT PURCHASE GARCINIA CAMBOGIA PRO!!! This particular company, Garcinia Cambogia Pro, claims you are signing up for a âfree trialâ but two weeks later they WILL CHARGE an unauthorized transaction of $150 to your account. When you go to contact them about canceling the account you werenât aware you had and asking for a refund, the company will ignore you. IF INTERESTED IN GARCINIA CAMBOGIA PRODUCTS GO TO ANOTHER COMPANY!!!!! GARCINIA CAMBOGIA PRO SCAMS YOU FOR $150.00!!!!!!!! ",38,39
Garcinia,draydenkeira,55-64,less than 1 month,Other,2013-10-07,4.333333333333333,4,5,4,I have been using this product for less then a month and has helped me cut down sugar cravings and decrease in  appetite....order more.........,2,2
Garcinia,,,less than 1 month,Other,2013-10-06,3.6666666666666665,5,5,1,Mucus and fresh blood in stool ,1,2
Garcinia,not happenin',45-54,less than 1 month,Weight loss,2013-10-06,2.3333333333333335,1,5,1,made me feel like I was going to jump out of my skin! Shaky and Nausea too. Must of had many fillers. Used Natures Vision for 4 days had to stop symptoms got worse every day.,17,18
Garcinia,Ku-tiki,45-54,less than 1 month,Weight loss,2013-10-06,2.3333333333333335,1,5,1,"Tired, sleepy, more hungry, blood sugar drops, mind foggy.  Was hoping this would work for me but it made me feel worse AND more hungry.  Not saying that this won't work for anyone else but this was my experience.  Everyone is different.  ",19,20
Garcinia,Pam,55-64,1 to 6 months,Weight loss,2013-10-05,4,3,5,4,"I found Garcinia Cambogia to be quite effective in my weight loss effort. It helps to curb my appetite and any carb intake does not put on the pounds like they seem to do with my metabolism. When I eat good, I have lost weight and when I eat bad, I have not gained. I started out at 285 pounds. At first I did the HCG diet which dropped the weight rapidly, but was such a strict diet, I found it hard to stick with and some of the weight quite often returned. After several rounds of the HCG, I tried Raspberry Keytones and then the Garcinia. The Garcinia was much more effective. I am now just under 200 pounds and am feeling so much healthier. With 20 pounds to go to reach my goal, Garcinia Cambogia is the product I will rely on. The brand I use is Garcinia Cambogia Premium.      ",36,37
Garcinia,,45-54,1 to 6 months,Weight loss,2013-10-05,5,5,5,5,"It took some time, but I (50 yr old active female ) finally lost 14 lbs taking this! I feel great, look great now & am less hungry. Fabulous stuff!",31,32
Garcinia,tapinsharon,55-64,less than 1 month,Weight loss,2013-10-05,1.3333333333333333,2,1,1,"I have had severe agitation and some migraines.  It may help with weight loss, I don't know.  I can not stay on it.  I've become so agitated that I am suddenly having marital problems.....",22,28
Garcinia,tbear640,55-64,less than 1 month,Weight loss,2013-10-03,3.3333333333333335,3,4,3,"Received it today and when I look at the bottle I get a full feeling so it seems to be working through osmosis, GREAT STUFF.  ",6,30
Garcinia,Peggyw,45-54,less than 1 month,Weight loss,2013-10-03,4.666666666666667,5,4,5,"I have been taking the Pure Health Naturally brand 60% 800 mg for 3 weeks now with great results, I have lost 14 lb, I have energy and even sleep better. My husband just started taking it 3 days ago after seeing my great results and has lost 1.5 lb in that time, men are easier to drop weight than women. I will keep taking this product because it works for me, no side effect have happened to me. It just depends on the person, not everyone has great results. I recommend Garcinia to everyone that asks me what I'm doing to drop the weight. Cause it works for me.",34,36
Garcinia,,65-74,1 to 6 months,Weight loss,2013-10-02,5,5,5,5,I am using Garcinia Cambogia for three months and have gone from size 14 to 12/10.  I am 68 yrs. old and don't use a scale.  I feel 100% better since the weight loss and am completely satisfied.  The brand I'm using is MIRACLE and it really works... ,32,32
Garcinia,danah1111,35-44,less than 1 month,Other,2013-10-02,4.666666666666667,4,5,5,"I think some people posting are not purchasing the correct product. You should not purchase any product that is less than 60% HCA or that has any other filler. It should read, 100% vegetarian capsule with no other ingrediwnts."" I noticed the great effects of this right away. I take two capsules (Pure Health brand)_30 minutes before meals with 8 oz of ice cold water. Ice cold because your body expends more calories to warm the water to body temperature. I work seated in an office full time and do not exercise as I should. Mostly because I don't have the energy to get started. The only effects I have seen are good. I am not craving my usual carbohydrates. Potatoes, bread, and sweets. My mood has improved 85%, I have way more energy, and am sleeping like a baby. It's almost euphoric. I have not noted any bad effects as of yet. I weigh 156 pounds and am 5'2. My goal is to feel better, have more energy, and get back to my standard 125 lbs. So far I have met 2 of the goals with this product. I also decided to stop smoking the same day I began this product. Ironically I am not as grouchy without my nicotine while taking this. So far so good. I will update on the weight loss in a week or so.",14,14
Garcinia,dturpin1@aol.com,65-74,1 to 6 months,Other,2013-10-02,2.6666666666666665,3,4,1,"Noticed no difference, had some stomach discomfort.",1,1
Garcinia,bodyworks,55-64,1 to 6 months,Other,2013-10-02,3.6666666666666665,3,4,4,"my clothes are fitting loser, and have lost 10 lbs in a month",1,1
Garcinia,redhead,45-54,less than 1 month,Weight loss,2013-10-01,1,1,1,1,"I started taking this stuff and within 3 days of taking the prescribed dosage, I have experienced horrible stomach discomfort to the point that it keeps me up at night.  Can't and won't tolerate this at all!",30,34
Garcinia,iggy,65-74,less than 1 month,Obesity,2013-10-01,1.6666666666666667,2,2,1,,1,4
Garcinia,stub85,75 or over,1 to 6 months,Other,2013-10-01,2,1,4,1,"Awful! I got shingles (even though I had the shot)bloating, awful gas, shortness of breath, on 2 500mg a day for 5 weeks, didn't lose a pound!! It does take your desire for food away but no weight lost!!",5,6
Garcinia,,55-64,less than 1 month,Other,2013-09-30,4.666666666666667,5,4,5,"I have been taking this for 2 weeks and have lost 5 pounds. I am 61 & have more energy tan ever, it does start out with cleansing your colon. Hope to loose 20 more pounds. Have also been walking a mile a day. ",6,6
Garcinia,,65-74,1 to 6 months,Weight loss,2013-09-30,2,1,4,1,"This product doesn't work and they seem to not like anyone writing anything bad about the product.  I tried this with three fellow employees and none of us lost weight, this is a product I would not refer any one to use. ",39,42
Garcinia,cecitom,65-74,less than 1 month,Other,2013-09-30,1.3333333333333333,1,2,1,I experienced severe all over itching.  Read that it may interfere with my statin.  Stopped taking it!,5,5
Garcinia,BryBry21,19-24,less than 1 month,Weight loss,2013-09-29,3.6666666666666665,4,4,3,"I just bought the Pure Health Naturally, 60% HCA and 800 mg of GCE, I was wondering if anyone else has used this and if it has worked, if so let me know please!!",6,15
Garcinia,Jorge Fab,45-54,less than 1 month,Weight loss,2013-09-28,2.3333333333333335,1,5,1,"Been taking GC for about three weeks now. So far I've experienced bloating and very offensive foul-odor gases. Must admit I now enjoy situations in crowded spaces. Energy level has slightly increased, but that could be due to placebo effect. No weight loss yet, but have noticed loss of chest hair.",13,20
Garcinia,kbnz,25-34,less than 1 month,Weight loss,2013-09-28,3,3,3,3,"I'm not quite sure why so many people are complaining because it hasn't worked within a week or so...Of course it hasn't! You're supposed to take it at least 8 weeks before you start seeing the results.  Anyway, I started taking it 2 weeks ago and the only side effect I have noticed so far is that instead of decreasing my appetite I have had really bad hunger pangs. Maybe I will decrease the stated dose and see what happens.",11,14
Garcinia,,45-54,less than 1 month,Weight loss,2013-09-27,5,5,5,5,"I lost 2 pounds after 2 days .  I did not feel hungry.  Only negative, the first night I couldn't sleep.  I had too much energy.  I adjusted the dosage to 1000mg 60 minutes before breakfast, 1000mg 60 minutes before lunch and 500mg 60 minutes before dinner.",29,30
Garcinia,Nancy K,55-64,1 to 6 months,Weight loss,2013-09-27,2.3333333333333335,1,3,3,"It has not worked for weight loss but I am still taking it because I am sleeping better, have a more upbeat mood, and my heart rate has decreased during resting.",17,20
Garcinia,hap,55-64,less than 1 month,Weight loss,2013-09-27,5,5,5,5,I have been losing @ 1lb a week for 6 months. I have lost 1/2 lb a day since taking Garcinia. I have no side effects and feel fine.,20,22
Garcinia,priscilla36ek6ga2,75 or over,less than 1 month,Obesity,2013-09-26,4.333333333333333,5,5,3,"I have been taking garcinia for a week now and have gained 3 lbs.  I do my exercises with my weights, but that's about all I do.  I have aches in my kidney area, have no appetite, sleep much better, but have horrible headaches.  My husband has taken the same dosage as I am and has lost 6 lbsl in the first two weeks, so it is is working for him.  Just wonder if I should continue taking this.  What is it doing to my kidneys????",9,9
Garcinia,,25-34,less than 1 month,Weight loss,2013-09-26,2.6666666666666665,2,4,2,"Previously, I was slowly but steadily losing fat with the typical diet/exercise. I bought a bottle of this to speed up results.    Instead, I find that I get more stomachaches than I used to, and I get a nauseous feeling while working out that I never got before this.    I can't tell if the product is working. I think I've stopped seeing improvement, most likely because of the effect this has had on my exercise.",18,19
