source,author_name,age_range,time_on_treatment,condition,review_date,overall_rating,effectiveness,ease_of_use,satisfaction,review_text,helpful_votes,total_votes
Melatonin,CurmiesWife,55-64,2 to less than 5 years,Other,2013-12-16,4.666666666666667,4,5,5,"Since a child, I have had insomnia. I have taken presription sleep aids for years, some of them needing increasing doses. Using Melatonin enables me to stay at a low dose of my other medication, never needing to increase it. My brother and sister take it alone and find it very effective. For me, ordering the CAPSULES works MUCH better than the drug store tablets ( which didn't work at all for me).",27,28
Melatonin,Advanced Melatonin Calm Sleep,19-24,1 to 6 months,Other,2013-12-03,3,3,3,3,"I try not to take it too frequently for precaution; however, I do try to take maybe 3-5 times a week at best. ",11,12
Melatonin,miserableoldfart,55-64,6 months to less than 1 year,Other,2013-12-02,4.666666666666667,5,5,4,"Started taking 3 mg long ago, and it worked.  Have reduced dosage to about 5/6 mg with no loss of effect.  Lifetime insomniac, and this has worked wonders, but I've been taking it for a long time and am having issues with fatigue in daytime and will be trying to go for some time without.  ",19,19
Melatonin,,45-54,less than 1 month,Other,2013-11-21,4.666666666666667,4,5,5,"I've never been a good sleeper until I started taking melatonin (10mg).  Only side effect is IBS (not fun), but well worth a good night's sleep!",15,17
Melatonin,melatonine,45-54,less than 1 month,Other,2013-11-20,4.333333333333333,4,4,5,,2,4
Melatonin,PKC,45-54,1 to less than 2 years,Other,2013-11-18,4.666666666666667,4,5,5,"I started using 3 mg. 30 minutes before bedtime, about 1 year ago for chronic insomnia.  It has no side effects that I can detect, unlike other sleep meds that leave you feeling hungover the next day.  Once in awhile it does not work, but its usually very fast and effective.",19,19
Melatonin,Julix,45-54,6 months to less than 1 year,Other,2013-10-07,5,5,5,5,"Started taking this during a very stressful time that was affecting my sleep, took 1mg, had wonderful dreams, that 1mg kick my sleeping back in shape, I take one 1mg maybe once a week as I believe melatonin deceases as one ages. The 1mg seems to stay in my system for days. Don't need it to sleep anymore,I use a lozenge...peppermint flavor.",19,22
Melatonin,Mimi,65-74,less than 1 month,Other,2013-08-03,4.333333333333333,4,4,5,Works well. No hangover effect. ,17,20
Melatonin,us3mcalisters@aol,55-64,6 months to less than 1 year,Other,2013-07-24,2.6666666666666665,3,4,1,"some nights it works, and then it doesn't.  I take it a couple of hours before sleep.  I find that if I eat late, its doesn't work at all or half way thru the night then I can't get going in the morning.  I would like to try the one that goes under the tongue.  where do you buy it???",16,17
Melatonin,,55-64,1 to 6 months,Other,2013-07-01,4.333333333333333,4,5,4,,10,13
Melatonin,Andrea,65-74,5 to less than 10 years,Other,2013-06-07,5,5,5,5,I have been taking Melatonin (CVS brand) for 4+ years-50 mg. a night-about 1/2 hour before I go to bed. I had vivid dreams before so I am not sure that Melatonin is causing more or not. It helps me stay asleep-I get up once for the bathroom-but go back to sleep immediately.,37,39
Melatonin,,,,Other,2013-06-02,4,4,4,4,"Really effective. I did not experience the other side effects. Although I felt it put me in a ""comatose"" sleep. Initially thought it was something for you skin color. Next time will take half the dose. Luckily I don't need it regularly!",8,11
Melatonin,mscutie58,55-64,1 to 6 months,Other,2013-05-21,5,5,5,5,"Find it very easy to use, use it nightly 10 mg,used to take Ambien for insomnia, but was advised by doctor to try Melatonin instead. Found it works better, I sleep through the night. I feel more refreshed.",28,29
Melatonin,tom,45-54,1 to less than 2 years,Other,2013-05-12,2.6666666666666665,3,3,2,i have been taking 30mg nighty is that ok,8,13
Melatonin,Jeff,55-64,1 to less than 2 years,Other,2013-04-13,5,5,5,5,"I took Ambien for about a year, but I was worried about possible long-term side effects. A year ago I switched to taking 1.5mg Melatonin each night (split a 3mg pill). It works great, I fall asleep in 15 minutes and often sleep straight through. I have frequent vivid dreams, but they are usually enjoyable.  No other side effects. I usually fall asleep in 15 minutes.  ",36,37
Melatonin,,65-74,less than 1 month,Other,2013-04-11,3.3333333333333335,4,5,1,"0.5 mg sublingually was too high a dose. The next day I was very drowsy and unable to work.  0.2 mg was enough to fall asleep. At both doses, nausea occured the next day.",19,19
Melatonin,drc,45-54,6 months to less than 1 year,Other,2013-04-07,5,5,5,5,I take this about 30 minutes before I'm ready to go to sleep. Helps me relax and makes me sleepy so I fall asleep easily. ,14,15
Melatonin,,45-54,less than 1 month,Other,2013-04-04,4,4,5,3,"I have just started taking the 5mg.(about 4 days now) It does help me fall to sleep. I do still get up now and then, My question is Does anyone else get leg crampsor charlie horses in there legs? Not sure if that is what is causeing the leg cramps.  ",16,17
Melatonin,darcor,55-64,1 to 6 months,Other,2013-04-03,3,3,3,3,"Helps me to fall asleep easier but still find I wake up during the night, several times.",14,14
Melatonin,Sparki,65-74,5 to less than 10 years,Other,2013-03-21,5,5,5,5,,6,7
Melatonin,octobre,35-44,1 to 6 months,Other,2013-03-13,4.333333333333333,5,5,3,"10mg melatonin works effectively, I no longer have insomnia. But as a side effect, while taking this medication, I feel a lump in my throat. It's not preventing breathing or swallowing, but it is uncomfortable.",15,18
Melatonin,angela,55-64,1 to 6 months,Other,2013-02-03,3,3,3,3,istill wake up every 2 hours.I never get real sleep My sleep is called broken sleeo    ,11,11
Melatonin,Jeannette,55-64,1 to 6 months,Other,2013-01-27,4,5,5,2,"Melatonin helped me fall asleep and stay asleep. However, it caused major nightmares that disturbed my husband even more than me.I don't want to have these nightmares again. Since I rarely dream anyway, I wonder why Melatonin can't cause one to have pleasant dreams instead of horrible nightmares?",25,28
Melatonin,kmlvr9,45-54,6 months to less than 1 year,Other,2012-11-30,5,5,5,5,"I bought 3 mg melatonin and cut this inn half. That is about 1.5 mg. This is the perfect dosage for me. Im already on other meds for depression and cannot tolerate higher dosages than 1.5 mg. Ive read that its best for people to take .03 mg, because higher dosages cancels out the effectiveness of this drug. So, its best to start out with the lower dosages and then go up as needed. Please keep in mind that very high dosages will reverse the effectiveness. Much luck to those who experience insomnia..",39,40
Melatonin,,13-18,1 to less than 2 years,Other,2012-11-29,3,3,4,2,"I am thirteen, and though it sometimes helps me(i have taken it for abouta year and three months), i have noticed many of the side effects a lot, including headaches and short feelings of deppresion. It may be different for everyone though. I am taking it because i was perscribed to me by a pshyciatrist.",21,23
Melatonin,,45-54,less than 1 month,Other,2012-11-02,2,1,3,2,It did not help with sleep for me. EVERYBODY IS DIFFERENT. It also increased my appetite!,10,13
Melatonin,Sheryl,55-64,1 to 6 months,Other,2012-10-15,3.6666666666666665,3,5,3,Did not keep me sleeping which is my main issue but when I take it I actually remember dreams very often whereas before I seldom remembered any. Just for that reason I feel I have slept better.,14,14
Melatonin,,55-64,less than 1 month,Other,2012-10-02,3.6666666666666665,3,5,3,I have fallen asleep fster and slept better since taking 5mg of Melatonin every night. My problem is it has made me constipated! Taking Melatonin is the only change I have made in my daily routine so I'm sure this is what is causing constipation. Has anyone else complained about this? I feel like my muscles in my intestines are not working properly like they are asleep or too relaxed!!,25,29
Melatonin,culmarvann,65-74,6 months to less than 1 year,Other,2012-09-25,1,1,1,1,"With a number of pain-causing senior-years issues, melatonin is suggested by my general practitioner to help me get more sleep.  It doesn't appear to help, and I am lucky to get 5 hrs./night sleep.  Not enough!",11,13
Melatonin,Sleepy,45-54,2 to less than 5 years,Other,2012-09-19,4,4,5,3,,3,5
Melatonin,???,65-74,1 to 6 months,Other,2012-09-17,2.3333333333333335,1,5,1,"don't know how much to take, or what brand to take",3,10
Melatonin,Melatonin,45-54,less than 1 month,Other,2012-09-10,1,1,1,1,Made me very nauseated and a slight headache,13,14
Melatonin,The Kat,45-54,less than 1 month,Other,2012-09-01,1.6666666666666667,2,2,1,"While Rapid Sleep PM, which claims to have 3mg Melatonin, did appear to help me fall asleep, after 2 weeks of taking 1 capsule (instead of the recommended 2) I am waking up almost hourly and have strange and bizarre dreams/nightmares. And no..... I don't attribute these dreams to anything else happening in my life. The only change in my life is Rapid Sleep PM.",17,20
Melatonin,Trini,75 or over,1 to 6 months,Other,2012-08-28,5,5,5,5,"This is the second time I try this supplement. The pills didn't work for me. I would sleep 4 hrs., wake up and had a hard time going back to sleep again. This time I'm using Dr Fresh Naturals that dissolve in my mouth.  I can sleep all night without problems. I even cut the strips in half and they still work.  I'm very pleased with them.",19,19
Melatonin,,45-54,less than 1 month,Other,2012-08-11,3.6666666666666665,4,3,4,,2,4
Melatonin,jmg,35-44,2 to less than 5 years,Other,2012-07-19,3.6666666666666665,3,5,3,"I've been on Melatonin for a couple years now and I'm still trying to find the right dose. I've had trouble falling asleep since I was a teen, lying in bed an hour or more before falling asleep. The Melatonin helps me fall asleep within minutes of my head hitting the pillow, but then I wake up after 4-5 hours with a full bladder and sometimes I can't get back to sleep. Taking more Melatonin doesn't seem to help. I've tried several different brands and dosages from 3mg to more than 30mg.  Normally the lower dose is sufficient, but during times of stress I feel I need a higher dose.",22,24
Melatonin,Janet Kintz-Early,35-44,less than 1 month,Other,2012-06-28,3,3,5,1,I experienced extreme irritability and moderate grogginess. These symptoms didn't wear off until 6pm. Thinking it was an isolated incident I waited several days and tried again with the same results. I was very disappointed that this wasn't a good choice for me. ,22,22
Melatonin,,45-54,less than 1 month,Other,2012-06-21,4.666666666666667,4,5,5,,5,7
Melatonin,54 Lynn,45-54,1 to less than 2 years,Other,2012-06-11,5,5,5,5,"For people who have vivid dreams or nightmares using Melatonin, most say they are taking 5-10 mg. Cutting back on dosage would help. the optimal is 3mg or less. Higher mg's are not usually helpful or more effective. I purchased 5mg by mistake one time and also had vivid dreams all night.    ",23,23
Melatonin,KatBoz,13-18,less than 1 month,Other,2012-06-04,2.3333333333333335,1,5,1,"I took this at night time, because my mother made me. She did not review any of the side effects and I doubt that she even thought that it could have a bad reaction with my ADD medication, 40mg Vyvanse in pill form. The Melatonin caused me to stay awake all night, oddly, which is the opposite of what it is supposed to do. Usually, I get around a few hours of sleep, early in the morning, because of a combination of Vyvanse and my mother keeping the television on all night. In the morning, when my mother tried to 'wake me up,' which was annoying because she yelled a lot. Today, all day, I felt like I was going to vomit. I have had a lot of head rushes in the past few weeks, which could be because of high blood pressure caused by the Vyvanse, and the head rushes are really bad, from able to be ignored to extreme amounts of pain and almost fainting, but I can live with the head rushes. I feel almost addicted to school, the homework and projects keep me from sitting there and not doing anything, which has gotten me scared about summer. I am intimidated and almost scared about what I will do when I am alone, and not taking drivers ed or going to summer school to learn about high school schedules, because I cannot sleep most nights, I wake up early but am not a morning person, and I feel sick most days when I am not working. Does anyone have any tips about getting to sleep? I have zero sense of time, the only way I know it is morning is because of the extremely loud and stupid birds. I need some tips, help me internet.",20,30
Melatonin,Selenieotero,19-24,2 to less than 5 years,Other,2012-05-29,4.666666666666667,5,4,5,"Great for nights I have trouble sleeping due to my restless mind. I've had really bad nightmares though, and I have also had tiredness in the morning if I didn't sleep 8-9 hours. For the most part I would still recommend this and take this because the overall experiences were fine... Melatonin tea is best.",18,19
Melatonin,NJstixx,45-54,1 to 6 months,Other,2012-05-22,4.333333333333333,4,5,4,"After years of bad sleeping patterns I wanted to try something OTC and something that wouldn't make me feel exhausted when I got up for work in the morning (I get up before 5am)..Got a deal on 3MG Melatonin and have had great success. I take 30 mins before I get into get and generally fall asleep within 15 mins...However, I wake up like clockwork every 2 hours...it feels as though I slept 4 hours..and I fall right back to sleep until 2 hours later..(obviously there's something in the time release that actually wakes me...I happy as I'm getting twice as much sleep as I did before I started taking the product with no negative side effects....",18,24
Melatonin,,45-54,1 to 6 months,Other,2012-05-11,3.6666666666666665,3,5,3,i fall a sleep faster,3,4
Melatonin,drk,25-34,less than 1 month,Other,2012-04-29,3,3,5,1,"I have an extremely wide wake/sleep cycle and tried melatonin to help get on a regular cycle. Taking 5mg didn't kick in until an hour had passed, but I would wake up almost every hour afterwards. Those moments of being awake were met with distorted vision/mild hallucinations. Every wake felt like a power nap, and I'd force myself to sleep again.     The hallucinations involved watery vision, where everything resembled liquid waves, and complete distortion of light. I've only experienced something similar in my childhood during a shroom trip. As far as I know I'm the only person in my circle to ever experience this melatonin trip effect, and unlike the shrooms it was nonstimulant and basically I thought I was going crazy.     Upped the dose to 10mg the next night just to test, and it was identical, no more or less crazy.    I suppose this works for some people, but I really can't handle whatever it is doing to my mind or body. Like I said before tho, I must be a super rare case.",11,13
Melatonin,deb,45-54,less than 1 month,Other,2012-04-20,4,5,5,2,"This works well when I take it one hour before bedtime. But I've noticed an increase in headaches, depression, anxiety. and moodswings(I am bipolar) I need to stop taking melatonin, even though I prefer natural alternatives, and go back to taking Lunesta, despite it's high co-pay.",15,16
Melatonin,yolanda,55-64,less than 1 month,Other,2012-03-06,3,3,3,3,,3,6
Melatonin,,55-64,1 to less than 2 years,Other,2012-02-10,5,5,5,5,help me to fall asleep and stay asleep for several hours. Before this it would take me several hours to fall asleep then I would wake up several time a night. Now I sleep most night until my alarm goes off. Draw back is sometimes I wake with a headache but it goes away fast without any medication,25,25
Melatonin,,19-24,less than 1 month,Other,2012-02-08,5,5,5,5,"It used to take me at least 30 minutes to get to sleep after laying my head down, and occasionally it would take 2-4 hours to fall asleep. I've been taking 1 mg of melatonin and watching how much light I'm taking in before bedtime, and from day 1 I have consistently been able to fall asleep within 15 minutes or less of going to bed. I love it.",22,22
Melatonin,jd,25-34,,Other,2012-01-26,5,5,5,5,I have mulitiple sclerosis depresssion anxiety and a 3 year old tough combo but with the help of melatonin coq10 vit d3 thins are getting better thanks melatonin,10,10
Melatonin,xraylady,75 or over,1 to 6 months,Other,2012-01-22,5,5,5,5,I am an elderly female with recent life changes (widowhood and loss of a precious daughter) resulting in my being unable to get to sleep at night even tho I kept busy during the day.  I started taking 3mg oral melatonin with 25mg Theanine about an hour before lying down to sleep.  I am asleep within 30 min.  Taking this melatonin has been a lifesaver for me.,44,48
Melatonin,jade,65-74,less than 1 month,Other,2012-01-13,2,2,2,2,after 1st dose i had nightmares and was not able to function well the next day.  i really need to know more about this product.,9,10
Melatonin,moonfairye6,55-64,2 to less than 5 years,Other,2011-12-30,4,3,5,4,,5,7
Melatonin,cassie74403,65-74,1 to 6 months,Other,2011-10-29,5,5,5,5,I have had nothing but good results with the melatonin.,21,22
Melatonin,,25-34,,Other,2011-10-25,5,5,5,5,,4,4
Melatonin,Wes217,19-24,2 to less than 5 years,Other,2011-10-24,2.3333333333333335,2,4,1,"I took melatonin for insomnia for about 3 yrs and I recently stopped. After stopping, I'm much more awake during the day, less irritable, and more mentally and physically active. I used to not be able to sleep at all when I wouldn't take it, now a couple months later I've gone back to normal. I also felt almost depressed for no reason after taking it for an extended period of time, now I feel fine. It will work in the short term, but over time I noticed obvious negative side effects that were clearly tied with using it. I wouldn't recommend it. ",41,49
Melatonin,,25-34,5 to less than 10 years,Other,2011-09-29,5,5,5,5,I have been taking Melatonin steadily for about 4 yrs. and before that I used it on and off for like 5 yrs. Melatonin has helped me tremendously. I take 2.5mg every night and within 30 minutes I'm out!,18,19
Melatonin,AbbyCode,45-54,less than 1 month,Other,2011-09-07,2.3333333333333335,1,5,1,"My husband & I both took 5mg tablet of melatonin to help us sleep.  Neither one of us had good night sleep.  The next day I was groggy & sleepy but, did not sleep well during the night.",10,14
Melatonin,enmuffins,75 or over,5 to less than 10 years,Other,2011-08-12,5,5,5,5,"I am surprised at the number of young people taking this hormone. It's use is for people whose melatonin level is low due to old age.  I am 84 and have used melatonin for a few yrs. It really helps but I keep the dosage LOW. I increased it to 2 mg from 1 mg and notice that it's working like a diuretic so I'll go back to my 1mg dose. I don't know WHY people who are in their 20's, 30's and 40's would be taking this hormone.",24,35
Melatonin,JulieRyan,35-44,1 to 6 months,Other,2011-07-05,2.3333333333333335,1,5,1,,3,4
Melatonin,betsyD,65-74,less than 1 month,Other,2011-07-03,5,5,5,5,"Had been taking small dose of Xanax for several years which had been prescribed by my doctor.  After discussing with several post-menopausal women who had success with Melatonin for insomnia, I decided to try it.  It was very effective immediately.  the 3 mg pill was too much and made me groggy, so I cut it in half and that was sufficient for a good night's sleep.",39,39
Melatonin,janis6263,65-74,1 to 6 months,Other,2011-05-05,5,5,5,5,"I was waking up each night after 3 hours of sleep.  A friend suggested taking melatonin.  It took about a week before it began working well but now I get 7 hours of restful sleep.  Occasionally, I will wake with a slight headache but it always passes within a half hour.  GREAT stuff and inexpensive!!",50,51
Melatonin,,25-34,less than 1 month,Other,2011-02-17,4.333333333333333,4,5,4,,1,2
Melatonin,,55-64,less than 1 month,Other,2011-01-03,3,3,5,1,"I've been on Lunesta for some time, but wanted to try something natural.  My husband has used Melatonin with success, so I decided to try it as well.  The first few nights it worked great, but about midway through the week I awoke in the middle of the night and had trouble going back to sleep.  The next night I took two tablets at bedtime instead of one.  I had bad dreams that night.  Since then I haven't slept well using the Melatonin.  Last night I had horrible dreams and night sweats as well.  I should say that I'm on antidepressants, so the two may be interacting.  I'm going back to my Lunesta.",13,15
Melatonin,,75 or over,less than 1 month,Other,2011-01-01,3.3333333333333335,3,4,3,,1,3
Melatonin,,45-54,less than 1 month,Other,2010-12-08,2.3333333333333335,1,5,1,After taking two 3mg per night for 2 nights I began having early morning neck pain and headaches. The third night it did not help me sleep because of the severe headache and had to take another sleep remedy. ,10,11
Melatonin,,13-18,1 to less than 2 years,Other,2010-11-16,4.666666666666667,4,5,5,,2,3
Melatonin,nana,3-6,1 to 6 months,Other,2010-11-06,1,1,1,1,is this treatment ok for a 3 year old/,6,12
Melatonin,rsharpe,55-64,less than 1 month,Other,2010-10-16,2,1,4,1,I had an extreme case of night terrors when I took the melatonin.  I stopped taking it and the insomnia came back but I prefer insomnia to what I went through when taking it.,9,9
Melatonin,Bev,45-54,less than 1 month,Other,2010-10-03,5,5,5,5,I thought this was just going to be another ineffective OTC sleep product but I was wrong.  It works soooo well.  It made me drowsy within minutes and I fell right to sleep!,14,15
Melatonin,Becky,55-64,less than 1 month,Other,2010-09-16,4,4,5,3,I was so impressed with Melatonin I actually slept more than I have slept in years.  But every morning I wake with a terrible back ache.  Feels like my kidney area.  Will this go away with longer use?  Im not sure if I should continue use. ,10,12
Melatonin,thitx3,55-64,less than 1 month,Other,2010-09-16,3,3,3,3,"
",1,2
Melatonin,,35-44,less than 1 month,Other,2010-09-16,3,3,5,1,"I have slept only about 2-3 hrs per night (interrupted) for many, many months.  Started taking Melatonin recently.  It does help me relax a little bit, but not fall asleep.  When I do fall asleep now, I wake up with HORRIBLE nightmares and night sweats.  For me, it's not worth it.",15,16
Melatonin,lou,65-74,less than 1 month,Other,2010-09-15,2.6666666666666665,2,4,2,,2,3
Melatonin,none,55-64,2 to less than 5 years,Other,2010-08-26,3.6666666666666665,3,5,3,"I'm basically a "" nightowl "" which doesn't fit in with the rest of the world. Melatonin definately helps me to fall asleep, but doesn't always keep me asleep  like tonight when it,s after 3AM and I'm here on the computer !",5,6
Melatonin,BlueWillie,45-54,10 years or more,Other,2010-05-23,5,5,5,5,"I've had sleep disorders for years. About 20 years ago I heard about melatonin on NPR. I tried it and was successful in falling asleep but still woke up at 2 to 3 am. About 7 years ago I tried the timed release and that was far more effective. I use 3 mg timed release but keep 1 mg sublingual handy in case I wake up. I've also been prescribed trazadone but rarely need it. It has negative side effects such as dry mouth and sometimes leaves me tired in the morning. Melatonin seems to have some beneficial side effects such as bolstering my immune system. I can't recall the last time I was sick, even with a cold. I'm not as certain about this, but it also seems to keep my weight in check. ",16,18
Melatonin,PeteY,65-74,1 to 6 months,Other,2010-04-02,4.666666666666667,4,5,5,"As I have gotten older, I have found it more difficult to get to sleep, and stay asleep. I tried low doses of Melatonin with no real effect. Then I tried the 3mg dose. After two consecutive nights, I would waken so dizzy I would be weaving all over the floor just going from room to room. Now, after using it for about threee weeks at a 1.5 mg dose, I find that it gets me ready for sleep and I generally fall off pretty quickly and only get up for an occasional bathroom call after which I usually can resume sleep.   I think I dream more, and whereas I don't think that they are bad dreams, I can't ever remember them.  All in all, at the current dose, I am satisfied. Brand is Natrol from, I believe, Wal-Mart.",18,25
Melatonin,jayuya41@yahoo.com,65-74,1 to 6 months,Other,2010-03-05,4,4,4,4,i am not sure if melatonin is giving me  hand tremors. yhey seem to be worse after i started taking i.,5,5
Melatonin,easyrider78,25-34,less than 1 month,Other,2010-02-25,5,5,5,5,"I have severe insomnia along w/ depression & anxiety. I don't want to take something from the doc because ive seen what it does to my father and sister so ive been on a search for healthier atlernatives for those problems. I found a wonderful herbal remedy but it has herbs that counteract my birth control so then i saw this & thought id give it a shot.   It worked so wonderfully! I fall asleep w/in a half an hour. BUT now im reading i shouldn't take it along w/ my BC pills because of the estrogen levels or something. It lowers the levels & causes problems with ovulation (shoot thats fine w/ me,i dont want anymore kids). But now im not sure if i can take this or not. Shame because this is such great stuff.   The only thing i didn't care for was the grogginess the next day,but im willing to deal with that for a good nights sleep.   My insomnia is so bad that if i don't take something i will not sleep at all.",18,19
Melatonin,rgrandmabubbles@aol.com,55-64,1 to 6 months,Other,2010-02-23,3,4,4,1,Melatonin seems to keep me tired and my thought get scrambled   I am taking some every night but it seems to stay in my system. I feel like a zombie next day.,9,11
Melatonin,tt,65-74,less than 1 month,Other,2010-02-15,4.666666666666667,4,5,5,i'm able to stay asleep,4,6
Melatonin,fullenglish,55-64,10 years or more,Other,2010-02-13,5,5,5,5,"I have been using Melatonin since about 1986 for severe insomnia, and it is the only medicine that has been consistently successful in giving me a good night's sleep. I have to order it via the internet as it is still not available in UK. Some versions seem less effective than others, in particular I do not like the ones which also contain B6(don't know why they have thought to add this), and the sublingual tablets work best for me, presumably because they act faster and bypass the digestive system. Within 20 minutes of dissolving a tablet on the tongue I am practically guaranteed to fall into a deep sleep.",17,25
Melatonin,kentucky kitty,55-64,less than 1 month,Other,2010-02-06,5,5,5,5,"I am 61 and have had sleep related problems do to depression, anxiety, stress, you name it for years. Too many RX meds were prescribed by my drs. All with nasty side effects. Then I was suggested Melatonin. The kind you buy off the shelf at a CVS. Wow! With me I don't even remember falling asleep at night. I used to lay awake for hours waiting for Rx meds to take effect. Only to wake in the morning with a hangover effect. Then sleeping most of the day. Or feeling exhausted pushing myself all day long to function. Best thing was finding this stuff. It's not expensive & you don't need a drs. Rx. Try it. 1 at bedtime if using for a sleep disorder. (MELATONIN 3MG @ CVS). ",29,31
Melatonin,xandu,75 or over,less than 1 month,Other,2010-01-08,2.3333333333333335,1,5,1,,3,7
Melatonin,mari72065,35-44,less than 1 month,Other,2009-11-15,3,3,3,3,"I just started taking melatonin for a small sleeping disorder, my mom has it really bad and i think i inherited it! Well the vitamin is 5mg and so far it works but i do wake up with sweats more than usual and a slight headache, i'm trying to solve my issue as natural as possible b/c i don't want to take the other prescribe or chemical stuff that causes other issues! ",11,12
Melatonin,,55-64,2 to less than 5 years,Other,2009-11-12,3.3333333333333335,3,4,3,helps relax in addition to benadryl to fall asleep faster & stay asleep longer,5,9
Melatonin,reenie,55-64,1 to 6 months,Other,2009-11-10,3.6666666666666665,3,5,3,"I take 6mg of meatonin every night with 2 tylenol pm.  I have on occassion left off the tylenol pm and don't sleep as well.  How much melatonis is effective?  I heard if you take too much you won't sleep.  How much is too much?  What is the required amt.  I get melotonin from Wallgreens--""finest"".",10,15
Melatonin,SandyNan,65-74,less than 1 month,Other,2009-11-01,5,5,5,5,"I was having no luck with Ambien or Trazadone anymore, so decided to try Melantonin - 3 mg.  It worked the first night and for the past week.  Just hope it continues.  What a blessing!",31,34
Flomax,Flowmax,65-74,,Stones in the Urinary Tract,11/5/2023,1.7,1,3,1,"I went to ED with kidney stone pain. I was given CT scan and fluids and Flowmax. I was nauseous, dizzy, face swelled up along with abdomen. Never again!!!",1,1
Flomax,James,13-18,less than 1 month,Stones in the Urinary Tract,8/28/2022,2.3,1,5,1,"I’m 18 and was given this junk (Tamosulin (generic of Flomax)) to relax my urinary muscles to make future stones easier to pass. This medication has destroyed my quality of life, I have always had dizziness and cluster headaches from being anemic, this medicine just makes everything worse. I’m constantly dizzy and clammy. And as soon as I started taking it I’ve had a constant tingling feeling in my left leg, my kidney stones were in the right side, so I’m very confused on how my left side is mes  ...   sed up. The tingling is all in my groin and leg and is causing me to be so uncomfortable at school, work, and night trying to sleep. I can’t sleep on this. I also have to pee WAY more after taking this. Every 30-60 minutes. Very annoying at school. I also have zero sex drive. I would rather just pass another kidney stone than take this junk. At least kidney stone pains and problems aren’t going to last as long or be as hellish as this medication. As of this morning, it’s evening now, I stopped taking it, I feel less tingly in my leg but the damn headache and dizziness is still there.",0,1
Flomax,Theman,55-64,1 to 6 months,Stones in the Urinary Tract,3/19/2022,3.0,3,3,3,"I am taking the .4mg capsule. The results were great the first month, now the drug does nothing.
Still have to use catheter to empty bladder. No Kidney stones were passed even though 9 showed up on my CT scan.",1,1
Flomax,cuckoo bird,65-74,less than 1 month,Stones in the Urinary Tract,3/17/2022,5.0,5,5,5,I have been on Flomax for about 2 weeks and it works good for me. I drink and urinate more. Worried about side effects and reluctant to use the product but I tried it after having stones and it has been fantastic. Sexual side effects and dizziness not there at all.,1,1
Flomax,Anonymous,45-54,less than 1 month,Stones in the Urinary Tract,1/4/2021,1.0,1,1,1,Was prescribed this drug for 14 days when I had a kidney stone.  I took it once and it gave me major congestion.  Never took it again.,0,2
Flomax,Anonymous,25-34,1 to 6 months,Stones in the Urinary Tract,11/23/2020,4.3,5,5,3,Have kidney stones. Helps me urinate more regularly. Side effects have been a stuffy nose multiple times throughout the day. Barely any ejaculate. My energy levels are normal throughout the day but by 9pm I feel worn out and ready to knock out. I think its giving me dark bags under my eyes as well. Overall its helping though.,1,1
Flomax,GW,45-54,less than 1 month,Stones in the Urinary Tract,7/4/2020,4.3,5,5,3,"I am temporarily using tamsulosin (Flomax) to aid in passing kidney stone fragments following shock wave lithotripsy on one kidney. The medication has been successful in relaxing the bladder neck muscle and prostate to allow the stone fragments to pass without pain. However, men should note the possible sexual side effects.     I have experienced retrograde ejaculation. The initial sensation of orgasm feels pleasurable, but the intense pressure of seminal fluid collecting in the urethra before e  ...   jaculation doesn't happen. Instead, the relaxed muscles allow the semen to flow backward into the bladder. Ejaculation happens, but there is not a series of strong muscle contractions nor pleasurable feelings of release. I experience a few weak pulses and a few drops of semen (or none at all) ooze from my penis, even though my hips instinctively flex like a normal ejaculation. Fortunately, I've felt no discomfort when semen goes into the bladder, just a subtle feeling of congestion that is relieved later during urination.    Overall, sexual satisfaction seems diminished by 50%. No issues with achieving an erection or responding to stimulation to reach the start of orgasm, but I've had to adjust to the physical and mental dissatisfaction with the lack of ejaculation. If you are using Flomax for an extended period of time, you may want to discuss these issues with your partner, if you have one.",1,2
Flomax,katamatu,45-54,,Stones in the Urinary Tract,10/9/2018,1.7,1,3,1,"They gave me this medication while I was admitted to ER and stayed for observation. I immediately got horrible headache, I thought my head will explode. My nose was stuffed, I could not breath. My 2 mm stone was almost in the bladder, so I am not sure if it helped to pass it or not.I passed the stone in the morning. Despite my complains on side effects and request to change the med they were giving me medication in the hospital. On the discharge from the hospital, they told me to take this med f  ...   or 14 days. I asked again to change it.I did not take it after I left the hosp. Side effects stopped after 24 h of taking the last pill in the hospital. I do not recommend it at all.",3,3
Flomax,stoned,45-54,less than 1 month,Stones in the Urinary Tract,11/11/2017,1.0,1,1,1,getting dizzy shortness of breath and head was stuffy.  concerned because dosage is 2 pills (0.4mg) three times a day.  does anyone else take this many in a day?,0,1
Flomax,Herc,25-34,,Stones in the Urinary Tract,9/23/2016,2.3,1,5,1,I'm 33 years old just had my first kidney stone. I've taken flomax 3 days now and already have the sexual side effects. I'm greatful I only have to take it 4 more days,0,0
Flomax,ishoulddowhat,45-54,less than 1 month,Stones in the Urinary Tract,5/18/2016,2.3,1,5,1,I was prescribed this medicine while having kidney stones. I didn't have a good experience with this medicine. The only thing I noticed that it did do was cause me new pain when urinating. I now have more pain to deal with. In my opinion this medicine is junk and mine went into the trash.,2,2
